"","jsw","kgh","kru","pge","mbk","pkn"
"2015-06-10",12.013,106.472,116.648,17.896,434.78,41.4726
"2015-06-11",12.126,104.718,115.746,17.914,437.44,42.3449
"2015-06-12",11.786,103.708,114.764,17.655,433.79,41.9606
"2015-06-15",12.221,104.537,114.579,17.822,434.18,42.3176
"2015-06-16",11.956,104.356,114.8,17.841,443.18,42.7104
"2015-06-17",11.738,102.793,113.711,17.692,433.64,42.2734
"2015-06-18",11.123,103.164,114.002,17.201,421.93,43.8361
"2015-06-19",10.498,101.191,113.711,17.053,411.56,44.0851
"2015-06-22",10.877,101.238,116.877,17.359,434.18,45.3478
"2015-06-23",11.076,102.698,119.594,17.33,424.89,45.2663
"2015-06-24",10.839,101.878,120.424,17.386,419.95,45.3044
"2015-06-25",11.076,101.878,117.09,17.229,411.7,45.0792
"2015-06-26",11.17,101.744,118.656,16.821,409.08,45.6165
"2015-06-29",11.133,98.6262,117.409,16.747,405.28,44.9916
"2015-06-30",11.237,97.7871,115.189,17.09,407.75,46.135
"2015-07-01",11.36,96.3762,116.33,16.895,405.77,44.1169
"2015-07-02",11.407,96.9196,118.16,16.914,398.56,44.4595
"2015-07-03",11.35,97.1103,117.789,16.664,394.26,44.3362
"2015-07-06",12.117,95.2702,117.028,16.589,395.35,44.6224
"2015-07-07",11.312,90.901,117.09,16.2,378.45,44.423
"2015-07-08",11.36,91.3233,117.028,15.848,370.15,44.917
"2015-07-09",11.284,94.1595,119.381,16.089,373.81,44.9916
"2015-07-10",11.36,95.0033,121.974,16.312,390.36,45.4978
"2015-07-13",11.341,94.0843,126.731,16.19,380.53,45.6667
"2015-07-14",11.35,92.6999,125.795,16.246,378.8,46.1089
"2015-07-15",11.322,93.7134,127.281,16.256,374.5,45.8661
"2015-07-16",11.35,95.9186,128.086,16.951,384.38,45.6165
"2015-07-17",11.379,93.5266,129.298,16.923,386.26,45.4597
"2015-07-20",11.341,91.1402,129.156,16.2,374.45,47.0841
"2015-07-21",11.284,90.8637,129.448,16.246,366.6,49.309
"2015-07-22",11.038,82.8783,127.315,16.2,360.67,49.1165
"2015-07-23",11.208,81.6866,128.086,16.2,363.33,46.8657
"2015-07-24",11.265,83.2464,129.572,16.366,357.8,48.1916
"2015-07-27",11.199,89.9457,128.988,16.376,361.8,47.8035
"2015-07-28",11.275,89.121,128.988,16.525,355.82,46.8352
"2015-07-29",11.275,85.688,130.934,16.32,365.46,48.0538
"2015-07-30",11.284,86.2743,132.676,16.219,365.61,47.1786
"2015-07-31",11.218,87.1933,132.19,16.422,373.51,47.578
"2015-08-03",11.066,86.6785,132.72,16.358,370.05,47.3672
"2015-08-04",11,85.5582,134.551,16.182,370.3,48.1163
"2015-08-05",11.237,87.6519,135.286,15.959,369.61,49.4833
"2015-08-06",11.028,82.8783,134.94,15.004,340.81,51.34
"2015-08-07",11.133,84.9443,135.321,15.31,333.74,51.9283
"2015-08-10",11.454,86.9636,135.702,15.403,345.5,51.8963
"2015-08-11",11.861,86.5507,137.638,15.106,347.18,52.9719
"2015-08-12",11.682,84.8708,139.019,15.013,347.67,51.9146
"2015-08-13",12.022,83.8889,139.134,15.385,358.59,50.6153
"2015-08-14",11.833,83.8889,139.044,14.874,353.21,49.8587
"2015-08-17",11.928,82.7782,138.373,14.282,341.99,50.7713
"2015-08-18",11.842,79.4824,138.744,14.698,340.71,51.0286
"2015-08-19",11.748,77.0971,139.134,14.903,342.88,52.1148
"2015-08-20",11.871,78.2908,137.877,15.226,343.37,53.2703
"2015-08-21",11.833,76.9141,137.877,14.624,340.41,52.4893
"2015-08-24",10.612,67.102,133.331,13.819,327.86,49.147
"2015-08-25",10.12,68.5072,133.038,13.726,329.05,48.56
"2015-08-26",9.4664,65.4498,128.537,13.734,329.05,48.4603
"2015-08-27",10.034,71.5618,133.561,14.421,345.84,47.1786
"2015-08-28",10.792,72.9671,134.136,14.226,361.65,45.2595
"2015-08-31",11.587,72.0767,133.154,14.467,360.67,46.135
"2015-09-01",11.275,69.6894,131.173,14.059,358.3,44.6727
"2015-09-02",11.161,70.0384,129.599,13.976,353.75,43.8361
"2015-09-03",11.36,73.8843,129.217,14.133,358.74,44.1169
"2015-09-04",11.199,70.3053,129.377,13.994,363.63,45.9362
"2015-09-07",10.12,71.5905,130.217,13.874,365.61,45.4415
"2015-09-08",10.015,73.8376,130.747,14.458,359.68,43.942
"2015-09-09",10.186,76.5461,131.774,14.643,357.75,44.5546
"2015-09-10",10.281,78.4643,131.889,14.606,368.32,45.2663
"2015-09-11",10.281,77.9047,131.429,14.282,374.5,45.0167
"2015-09-14",10.943,77.5099,130.791,14.115,378.45,45.6165
"2015-09-15",10.517,78.6119,130.978,14.133,377.37,44.8539
"2015-09-16",13.442,80.5759,130.518,14.319,375.49,43.8042
"2015-09-17",14.427,82.6038,130.368,14.467,373.02,44.3225
"2015-09-18",13.073,79.6207,130.669,14.096,364.67,44.3659
"2015-09-21",12.657,78.6119,130.898,14.17,369.91,45.0229
"2015-09-22",12.732,74.5268,130.818,13.883,362.2,43.1488
"2015-09-23",12.638,73.4257,130.818,13.678,349.2,42.8047
"2015-09-24",12.846,74.6832,131.013,13.081,348.81,41.7733
"2015-09-25",12.874,74.481,132.649,13.336,349.2,41.4613
"2015-09-28",12.051,70.1203,131.464,13.072,340.41,41.2436
"2015-09-29",11.454,71.5905,130.368,13.081,335.96,41.398
"2015-09-30",10.792,75.2152,132.72,13.179,342.88,41.3676
"2015-10-01",10.896,74.6375,131.129,13.179,346.19,41.4855
"2015-10-02",10.792,72.2969,130.368,12.837,350.29,41.7109
"2015-10-05",11.729,76.895,132.623,13.081,363.48,42.4919
"2015-10-06",11.36,80.0335,132.649,12.954,372.47,42.2848
"2015-10-07",11.502,83.2464,137.214,13.052,377.17,41.3105
"2015-10-08",11.54,83.521,137.541,13.56,377.56,40.305
"2015-10-09",12.089,87.6519,138.142,13.991,381.91,40.493
"2015-10-12",12.022,85.5135,137.541,14.294,387.84,40.3241
"2015-10-13",11.663,86.5955,137.374,14.225,384.43,38.7856
"2015-10-14",11.596,85.9539,138.435,13.981,382.26,39.3687
"2015-10-15",11.786,87.4679,139.505,14.039,383.79,40.9915
"2015-10-16",11.738,86.2286,138.48,14.079,382.01,40.305
"2015-10-19",11.729,83.7059,138.744,13.971,383.89,40.4617
"2015-10-20",12.003,84.623,141.044,13.912,381.42,40.493
"2015-10-21",11.975,84.0539,140.876,13.512,382.7,39.5742
"2015-10-22",12.268,87.8359,140.054,13.688,381.91,39.2423
"2015-10-23",12.827,90.1297,140.655,13.424,380.43,39.9928
"2015-10-26",12.505,88.1562,139.55,13.981,365.66,40.455
"2015-10-27",12.628,86.3667,139.885,13.971,362.64,40.5425
"2015-10-28",12.666,86.4773,139.32,13.971,361.85,39.9548
"2015-10-29",12.685,83.2654,138.604,13.57,359.68,39.4365
"2015-10-30",12.524,82.4751,140.239,14.069,358.69,39.2233
"2015-11-02",12.534,85.0996,140.531,14,362.49,39.6799
"2015-11-03",12.524,84.7145,140.469,14.264,360.67,39.3687
"2015-11-04",12.543,86.0826,145.609,14.274,360.67,39.8673
"2015-11-05",12.259,83.2654,143.326,13.824,357.7,40.0043
"2015-11-06",11.966,82.1452,140.089,13.795,343.87,39.9739
"2015-11-09",12.022,81.8049,139.505,14.059,332.9,40.6042
"2015-11-10",12.306,79.5292,136.463,14.685,329.94,41.3676
"2015-11-12",12.117,74.5459,137.604,14.831,326.08,41.1491
"2015-11-13",12.022,70.9574,143.124,14.783,326.53,40.2981
"2015-11-16",11.767,67.0925,144.812,14.47,318.82,41.4048
"2015-11-17",11.738,71.7182,141.796,14.519,330.43,41.1674
"2015-11-18",11.748,71.397,143.326,14.391,334.98,42.9988
"2015-11-19",11.975,69.9383,141.752,13.981,333.15,42.9166
"2015-11-20",11.88,71.0118,140.274,14.157,331.76,43.0482
"2015-11-23",11.833,68.0572,137.984,13.404,312.4,43.0102
"2015-11-24",11.587,67.4041,140.274,12.837,303.21,43.2919
"2015-11-25",11.606,66.9094,144.317,12.876,307.46,43.0361
"2015-11-26",11.833,68.7084,145.804,13.394,314.77,43.4297
"2015-11-27",12.051,67.5424,143.326,13.277,300.39,42.8047
"2015-11-30",11.918,66.3594,142.522,12.964,296.59,42.4477
"2015-12-01",12.032,67.4041,142.601,12.944,296.54,42.179
"2015-12-02",11.861,62.5497,140.912,12.827,291.15,41.586
"2015-12-03",11.767,62.5955,138.709,13.15,292.49,41.2054
"2015-12-04",11.502,61.0357,138.524,13.052,299.25,41.4246
"2015-12-07",11.35,57.7685,140.274,12.602,308.44,41.5922
"2015-12-08",10.404,54.2429,141.044,11.967,297.97,40.9915
"2015-12-09",9.94,54.4822,141.044,11.889,291.5,39.7233
"2015-12-10",10.262,55.0696,136.497,12.505,309.53,39.4296
"2015-12-11",9.949,55.9038,132.19,11.928,300.39,39.549
"2015-12-14",10.044,55.4452,130.049,11.879,308.3,39.6799
"2015-12-15",9.845,55.3441,135.321,11.791,309.28,39.8361
"2015-12-16",9.94,55.9867,133.42,11.937,320.15,39.8361
"2015-12-17",9.94,54.2153,136.497,12.241,312.25,41.2359
"2015-12-18",9.93,55.4184,134.87,12.505,317.68,40.292
"2015-12-21",10.271,56.4643,135.321,12.544,325.09,41.2436
"2015-12-22",10.337,57.042,132.649,12.612,320.15,42.1607
"2015-12-23",10.148,57.6399,131.5,13.091,323.07,42.0983
"2015-12-28",9.94,57.3633,132.464,12.856,321.93,42.3852
"2015-12-29",9.94,59.6581,134.481,13.032,317.19,42.6357
"2015-12-30",10.082,58.2718,132.649,12.505,310.27,42.3982
"2016-01-04",9.826,54.6195,130.368,12.289,304.1,40.5858
"2016-01-05",9.892,55.2621,130.747,12.123,301.38,40.4177
"2016-01-07",9.798,51.7184,127.704,11.576,292.29,40.4617
"2016-01-08",9.656,50.1139,122.981,11.742,289.52,39.4928
"2016-01-11",8.728,48.6448,117.409,11.615,292.98,40.391
"2016-01-12",8.302,50.0386,119.381,12.172,301.28,40.793
"2016-01-13",8.321,51.3056,122.141,12.475,307.11,40.9915
"2016-01-14",8.5198,51.4897,117.064,12.553,303.8,40.3308
"2016-01-15",9.173,48.5533,116.117,12.387,283.94,40.5173
"2016-01-18",8.8038,48.8278,114.357,11.879,272.03,39.6991
"2016-01-19",8.4724,49.7554,115.082,12.045,273.61,40.8675
"2016-01-20",8.5198,47.9927,113.906,12.426,272.03,40.1991
"2016-01-21",8.6144,48.6076,115.189,12.436,264.97,40.8926
"2016-01-22",8.9174,50.663,117.665,13.003,283.49,40.6042
"2016-01-25",8.9458,50.7002,122.353,13.111,282.65,41.1545
"2016-01-26",8.8038,51.4897,123.423,12.856,284.93,40.5797
"2016-01-27",8.4724,52.362,125.795,13.208,293.33,39.9548
"2016-01-28",8.605,51.3981,122.849,13.111,308.3,38.9926
"2016-01-29",8.3304,52.7748,124.68,13.492,311.26,38.899
"2016-02-01",8.4914,51.6365,128.599,13.248,308.64,38.3861
"2016-02-02",8.4062,51.5449,129.156,13.16,304.34,37.7238
"2016-02-03",8.4914,52.3162,126.051,13.453,309.78,36.6231
"2016-02-04",8.728,55.2525,129.298,13.893,324.3,36.9938
"2016-02-05",9.987,56.5567,128.086,13.854,320.8,38.1303
"2016-02-08",10.744,56.8962,125.795,13.678,309.28,37.9612
"2016-02-09",9.93,54.0598,127.095,13.394,315.11,37.4307
"2016-02-10",9.741,53.7653,127.237,13.463,308.15,36.3863
"2016-02-11",9.864,52.4067,127.802,13.443,308.15,36.1801
"2016-02-12",10.849,53.4907,127.315,13.658,319.86,36.0179
"2016-02-15",11.028,55.3441,128.845,13.951,326.38,36.1801
"2016-02-16",10.659,55.8408,126.936,13.512,329.39,36.8118
"2016-02-17",10.896,59.5665,128.845,13.756,348.81,39.2978
"2016-02-18",10.432,60.6772,129.677,13.179,346.49,39.3687
"2016-02-19",10.224,60.9441,130.669,13.101,335.96,39.8863
"2016-02-22",10.356,63.3286,136.277,13.179,343.72,40.4617
"2016-02-23",10.186,62.9816,142.185,13.189,342.88,39.511
"2016-02-24",10.129,59.9336,139.823,13.032,338.93,39.0544
"2016-02-25",10.271,59.9431,135.206,13.091,341.89,39.4121
"2016-02-26",10.148,62.5955,134.551,12.886,328.26,40.0797
"2016-02-29",9.75,62.3561,139.044,12.651,319.26,39.9426
"2016-03-01",9.845,62.1178,137.984,12.465,315.21,39.4737
"2016-03-02",9.987,62.8433,137.913,12.074,323.12,38.6624
"2016-03-03",11.331,67.4596,142.937,12.749,326.08,40.4488
"2016-03-04",11.028,69.9097,143.946,12.612,333,40.2296
"2016-03-07",11.71,70.4512,144.087,12.944,334.98,41.1491
"2016-03-08",11.596,67.001,144.468,12.915,333.25,39.9928
"2016-03-09",11.549,67.6892,144.087,12.72,337.94,39.4365
"2016-03-10",11.416,65.955,144.193,12.808,337.74,38.9987
"2016-03-11",11.511,66.5509,142.937,12.485,346.68,39.9928
"2016-03-14",11.577,67.4138,145.838,12.71,346.64,39.5742
"2016-03-15",11.549,67.1116,148.59,12.622,343.37,39.6678
"2016-03-16",11.625,66.1105,145.043,12.739,350.14,40.0682
"2016-03-17",11.729,69.5254,144.087,13.326,352.02,41.0357
"2016-03-18",11.625,69.8649,139.505,13.942,337.99,42.2543
"2016-03-21",12.212,69.8829,140.195,14.01,337.54,42.4919
"2016-03-22",12.439,70.6714,140.274,14.069,340.81,42.6289
"2016-03-23",12.079,69.7552,139.885,13.795,333,42.3792
"2016-03-24",11.88,68.3319,139.885,13.512,339.92,43.61
"2016-03-29",11.833,68.8362,140.443,13.688,339.13,44.4542
"2016-03-30",12.59,69.9383,139.505,13.785,340.9,46.1051
"2016-03-31",13.054,69.8467,137.214,13.668,335.96,46.1799
"2016-04-01",12.666,68.8277,135.702,13.541,336.01,45.3106
"2016-04-04",12.751,67.2212,137.984,13.531,345.84,46.023
"2016-04-05",12.496,64.3945,135.702,13.091,344.26,45.1538
"2016-04-06",12.07,64.0179,132.579,12.896,342.98,44.1786
"2016-04-07",12.079,62.2284,135.321,13.032,331.52,43.7425
"2016-04-08",11.984,61.4017,141.796,13.003,332.01,44.2783
"2016-04-11",12.25,63.0081,137.604,13.013,329.94,44.4481
"2016-04-12",13.31,63.8987,137.984,13.052,331.02,43.9297
"2016-04-13",14.067,67.2307,142.911,13.345,334.98,44.9969
"2016-04-14",14.72,66.8093,141.708,13.306,335.96,45.1416
"2016-04-15",14.768,65.1648,141.301,13.14,332.01,44.9733
"2016-04-18",16.017,65.0732,142.911,13.101,330.73,44.4801
"2016-04-19",16.566,68.5158,142.752,13.042,327.76,45.7345
"2016-04-20",16.642,69.8924,145.228,13.013,316.05,45.9164
"2016-04-21",16.424,69.2958,142.911,13.003,316.74,44.9102
"2016-04-22",16.5,69.2958,141.23,13.023,319.91,43.7486
"2016-04-25",17.655,67.8733,141.274,12.954,329.05,43.7425
"2016-04-26",16.954,67.6988,141.708,12.954,327.56,43.7425
"2016-04-27",17.248,66.6796,144.087,12.896,326.28,42.8299
"2016-04-28",17.712,66.3402,141.796,12.896,318.87,43.6047
"2016-04-29",18.602,68.2488,145.228,12.886,319.36,42.9608
"2016-05-02",19.577,67.2755,143.716,12.837,321.83,42.8975
"2016-05-04",19.122,64.6423,143.716,12.661,314.32,41.9926
"2016-05-05",18.744,62.1368,143.432,12.661,315.95,41.7733
"2016-05-06",18.999,62.8719,143.326,12.661,317.14,41.5983
"2016-05-09",18.885,61.4476,143.858,12.632,309.63,41.6484
"2016-05-10",16.396,59.6581,143.362,12.417,303.6,41.1171
"2016-05-11",16.358,59.8507,145.804,12.172,302.66,42.2171
"2016-05-12",15.231,58.6294,145.087,12.465,310.77,43.1488
"2016-05-13",16.32,57.8314,145.538,12.593,307.65,42.9608
"2016-05-16",16.945,60.7593,144.087,12.69,312.4,43.2043
"2016-05-17",16.282,59.8049,146.378,12.563,312.79,42.523
"2016-05-18",14.152,58.2815,147.891,12.289,307.31,42.2992
"2016-05-19",13.944,56.9048,144.122,11.732,296.04,41.5298
"2016-05-20",14.455,57.0516,144.839,11.517,299.4,43.0164
"2016-05-23",14.645,57.5292,145.962,11.82,308.39,42.6357
"2016-05-24",14.342,58.0612,145.193,12.035,314.92,43.2417
"2016-05-25",14.379,59.291,145.609,12.231,319.07,43.7425
"2016-05-27",14.389,57.492,146.378,12.309,317.19,43.3041
"2016-05-30",13.272,56.5834,143.636,12.671,317.19,43.1176
"2016-05-31",13.064,55.3536,145.918,12.329,301.63,43.2287
"2016-06-01",12.145,52.9215,142.557,12.074,298.91,43.1176
"2016-06-02",12.41,52.5822,142.557,12.221,302.02,42.9295
"2016-06-03",13.622,54.9685,143.476,12.622,314.42,43.3923
"2016-06-06",14.086,56.1706,143.716,12.69,308.3,42.4301
"2016-06-07",14.635,55.7121,146.378,13.062,319.02,43.0042
"2016-06-08",15.146,57.1068,146.149,13.541,308.59,43.3223
"2016-06-09",15.099,55.6835,146.901,13.248,304.1,42.3236
"2016-06-10",15.033,54.9313,146.856,12.817,297.53,42.3792
"2016-06-13",15.43,54.8855,144.468,12.856,305.83,42.9608
"2016-06-14",15.336,54.7015,140.956,12.808,295.94,42.3099
"2016-06-15",15.288,55.5739,144.812,12.905,300.39,42.1987
"2016-06-16",14.768,54.3344,143.203,12.475,294.66,42.3792
"2016-06-17",15.61,55.7121,148.59,12.778,301.38,42.4919
"2016-06-20",16.093,57.1803,148.351,13.013,309.23,42.9608
"2016-06-21",15.809,56.9048,148.625,13.101,306.27,43.1298
"2016-06-22",16.093,57.6856,148.465,13.296,325.39,43.5857
"2016-06-23",16.756,59.2995,155.711,13.6,329.44,45.3341
"2016-06-24",16.093,56.7122,146.149,13.023,300.69,43.1488
"2016-06-27",15.762,55.9867,146.989,12.817,299.6,43.3109
"2016-06-28",16.992,58.6856,151.863,11.576,306.62,43.7097
"2016-06-29",17.598,60.5762,152.464,11.703,305.28,43.5857
"2016-06-30",16.235,60.5762,153.836,11.556,305.28,43.1488
"2016-07-01",17.276,62.5039,153.836,11.546,301.38,43.0102
"2016-07-04",18.043,62.9167,150.138,11.263,301.43,42.367
"2016-07-05",17.759,61.5028,149.431,11.302,301.38,41.9544
"2016-07-06",17.21,60.989,148.669,11.292,296.44,41.4613
"2016-07-07",17.854,62.2932,156.745,11.439,298.41,41.567
"2016-07-08",17.371,62.4219,157.515,11.4,302.37,40.0241
"2016-07-11",17.466,65.6243,159.753,11.732,307.9,40.3492
"2016-07-12",17.835,64.4764,160.992,11.683,306.32,41.2054
"2016-07-13",17.636,67.102,160.443,11.957,298.22,40.6862
"2016-07-14",17.92,69.3224,159.603,12.123,303.36,40.0994
"2016-07-15",18.45,71.1118,158.674,12.368,302.76,40.6795
"2016-07-18",18.081,71.6085,159.674,12.593,305.73,42.1303
"2016-07-19",17.702,70.9345,158.214,12.632,309.28,42.737
"2016-07-20",17.977,70.578,158.674,12.544,310.77,41.6469
"2016-07-21",20.211,71.9175,158.913,12.407,307.36,41.7756
"2016-07-22",20.968,72.152,158.869,12.7,305.97,41.1111
"2016-07-25",21.583,72.0586,158.134,12.583,310.22,41.9559
"2016-07-26",21.773,71.9556,157.515,12.593,312.25,42.3487
"2016-07-27",22.246,73.9891,158.134,12.602,310.52,42.1622
"2016-07-28",23.666,74.7385,159.443,12.436,307.51,40.7373
"2016-07-29",23.666,73.6049,161.372,12.514,300.19,40.2601
"2016-08-01",23.676,73.8671,162.522,12.035,307.06,40.493
"2016-08-02",23.193,73.2769,168.767,12.221,342.88,40.3255
"2016-08-03",23.761,72.9023,171.624,11.928,345.55,40.177
"2016-08-04",23.761,73.8862,170.155,12.338,347.77,41.4528
"2016-08-05",23.609,74.3457,171.624,12.641,349.2,41.5822
"2016-08-08",24.329,75.1513,168.404,12.475,355.63,42.0138
"2016-08-09",28.295,73.5582,173.145,12.475,355.53,42.3814
"2016-08-10",28.768,74.9167,173.145,12.348,358.34,43.1746
"2016-08-11",28.305,74.7195,173.658,12.475,363.83,43.2706
"2016-08-12",28.589,74.2142,179.346,12.465,368.57,42.8908
"2016-08-16",28.219,74.5326,181.125,12.045,365.66,41.9049
"2016-08-17",28.068,73.5773,180.24,11.703,360.67,41.3242
"2016-08-18",26.033,74.2046,181.292,11.791,364.42,41.8858
"2016-08-19",27.453,73.0148,181.354,11.634,362.15,42.2269
"2016-08-22",27.216,71.3092,185.635,11.869,360.17,42.7423
"2016-08-23",28.608,71.9365,189.483,11.703,368.13,42.4203
"2016-08-24",28.768,71.6839,187.944,11.537,362.64,42.2269
"2016-08-25",28.03,69.4349,190.253,11.37,361.85,42.0655
"2016-08-26",28.39,70.1471,191.243,11.39,365.41,41.8394
"2016-08-29",30.009,68.4987,174.774,11.498,366.35,41.9628
"2016-08-30",36.834,68.0945,166.458,11.146,388.28,42.4523
"2016-08-31",36.692,68.6379,173.313,11.282,384.88,41.9049
"2016-09-01",35.12,67.2335,177.922,10.842,383.39,42.0336
"2016-09-02",37.515,68.4987,179.116,10.852,378.45,41.7109
"2016-09-05",45.117,70.0917,182.168,11.214,385.37,41.6789
"2016-09-06",44.407,71.1118,189.404,11.341,380.92,41.4917
"2016-09-07",42.41,73.1836,186.254,11.048,381.42,42.1356
"2016-09-08",44.199,70.9718,190.837,11.175,372.97,41.7178
"2016-09-09",44.492,67.7017,186.591,11.009,356.42,41.2595
"2016-09-12",42.978,66.1181,181.248,11.126,338.33,40.5767
"2016-09-13",43.546,65.5928,181.018,11.4,336.51,40.4221
"2016-09-14",48.62,66.755,182.938,11.165,336.46,40.4542
"2016-09-15",48.847,66.999,187.175,11.234,340.01,41.0791
"2016-09-16",49.86,65.7806,194.463,11.038,341.84,41.1309
"2016-09-19",49.699,66.2774,192.65,10.872,343.62,42.0206
"2016-09-20",51.119,66.549,191.792,10.999,343.03,42.485
"2016-09-21",53.618,66.8208,190.253,10.95,344.86,42.8968
"2016-09-22",54.905,69.6228,192.19,10.4,352.76,43.451
"2016-09-23",53.883,69.1451,191.792,10.6,345.4,42.4272
"2016-09-26",52.018,68.4043,191.827,10.37,338.33,41.672
"2016-09-27",50.172,67.655,191.792,10.17,346.68,41.8723
"2016-09-28",50.598,68.6293,188.325,10.24,345.75,41.6469
"2016-09-29",51.497,69.5292,181.018,10.48,342.73,42.0206
"2016-09-30",49.973,69.8096,183.327,10.15,337.69,41.911
"2016-10-03",50.645,68.8914,181.203,10.18,343.77,41.7756
"2016-10-04",53.722,69.9974,178.7,9.99,342.49,42.5497
"2016-10-05",52.823,69.0135,181.018,9.91,344.81,43.1936
"2016-10-06",53.201,68.4043,177.161,9.83,343.77,43.355
"2016-10-07",51.706,68.8267,172.145,9.95,343.18,43.2903
"2016-10-10",52.87,69.2948,174.092,10.23,342.24,44.8577
"2016-10-11",59.165,67.7484,172.659,10.07,338.33,44.8577
"2016-10-12",61.437,68.5634,167.794,10.15,340.9,44.9794
"2016-10-13",62.497,66.1086,165.732,10.01,341.79,44.477
"2016-10-14",63.898,65.3678,166.599,9.8,338.93,44.4839
"2016-10-17",65.328,63.729,171.536,9.77,328.16,43.677
"2016-10-18",67.306,65.2648,175.241,10.29,328.65,43.6907
"2016-10-19",68.253,64.9369,175.808,10.73,331.37,44.3546
"2016-10-20",67.827,64.5346,175.126,10.8,332.51,45.2245
"2016-10-21",65.214,64.7119,168.156,10.7,330.92,45.1606
"2016-10-24",65.318,66.1372,168.306,10.96,341.15,45.5922
"2016-10-25",62.952,66.6901,167.971,10.52,348.81,46.4431
"2016-10-26",66.265,67.4671,168.112,10.41,337.05,47.5774
"2016-10-27",67.685,66.3145,169.642,10.26,345.84,48.2868
"2016-10-28",68.527,67.2794,167.148,10.4,344.12,48.7511
"2016-10-31",68.821,66.6044,175.241,10.27,349.6,50.157
"2016-11-02",66.814,64.6566,158.674,9.97,335.91,48.6088
"2016-11-03",66.606,65.1066,154.791,10.4,332.95,48.9635
"2016-11-04",64.561,66.2859,153.198,10.23,333.1,47.1525
"2016-11-07",67.212,67.8885,154.092,10.27,335.96,47.307
"2016-11-08",69.105,70.2309,153.003,10.28,344.76,47.7645
"2016-11-09",69.105,75.9007,150.014,10.35,345.99,47.2295
"2016-11-10",73.838,82.0108,152.853,10.04,345.84,47.9519
"2016-11-14",73.62,78.8618,154.047,9.65,333.99,47.0172
"2016-11-15",75.712,77.3068,155.215,9.64,335.57,47.6161
"2016-11-16",77.871,76.8377,152.747,9.46,336.9,48.2419
"2016-11-17",77.625,76.7625,150.66,9.51,332.75,46.6305
"2016-11-18",78.761,75.9007,151.968,9.44,329.05,45.9918
"2016-11-21",78.098,77.7091,152.747,9.44,331.02,48.5768
"2016-11-22",77.615,79.6494,155.595,9.36,325.44,49.1895
"2016-11-23",78.571,81.1576,160.992,9.25,326.08,50.5109
"2016-11-24",78.164,84.1464,166.37,9.29,326.58,49.9501
"2016-11-25",80.465,82.9747,164.335,9.57,318.37,49.7627
"2016-11-28",82.831,82.9289,162.371,9.3,311.26,49.4149
"2016-11-29",76.602,81.4197,160.593,9.24,317.39,49.1439
"2016-11-30",78.363,81.8602,157.904,9.28,320.65,49.287
"2016-12-01",79.518,81.3815,156.825,9.15,317.63,49.5123
"2016-12-02",80.275,81.3358,159.603,9.06,317.34,48.8158
"2016-12-05",79.13,86.0579,158.824,9.22,327.56,51.8332
"2016-12-06",74.785,89.3003,161.761,9.47,347.23,51.8971
"2016-12-07",67.723,88.3164,162.485,9.8,338.48,52.4185
"2016-12-08",70.383,91.7838,165.609,9.98,345.8,52.8707
"2016-12-09",69.105,90.6588,169.076,9.77,337.99,52.4847
"2016-12-12",72.844,90.3403,172.534,9.63,342.68,51.6718
"2016-12-13",72.607,89.7694,174.774,9.84,341.89,53.2452
"2016-12-14",69.531,87.6977,175.463,9.83,343.77,54.9083
"2016-12-15",66.71,85.9929,172.809,9.7,339.87,53.7674
"2016-12-16",67.268,84.3342,175.613,9.9,340.95,54.8498
"2016-12-19",65.318,84.1187,181.018,10.17,333.15,56.1978
"2016-12-20",69.105,86.4802,183.946,10.58,341.84,54.6488
"2016-12-21",67.505,86.3304,182.557,10.41,339.92,54.7981
"2016-12-22",67.212,86.8167,178.736,10.63,328.8,55.7336
"2016-12-23",66.644,85.4582,181.709,10.53,326.92,55.4952
"2016-12-27",64.75,86.2085,181.584,10.5,324.11,55.7259
"2016-12-28",64.608,86.2085,184.857,10.43,327.17,54.9274
"2016-12-29",64.561,85.9273,180.629,10.48,329.69,54.6693
"2016-12-30",63.33,86.6584,182.557,10.45,331.27,54.9913
"2017-01-02",60.49,86.3677,182.362,10.59,333.99,55.1786
"2017-01-03",56.997,88.0818,181.425,10.7,337.74,54.6373
"2017-01-04",59.638,89.9562,178.011,10.7,344.16,55.7654
"2017-01-05",59.638,89.7779,178.629,10.42,336.26,57.5961
"2017-01-09",63.15,89.9562,178.7,10.51,341.35,57.1196
"2017-01-10",65.697,93.8926,182.557,10.48,344.51,56.9256
"2017-01-11",67.865,99.1891,186.405,10.46,347.82,55.0948
"2017-01-12",67.098,101.295,184.857,10.45,360.57,55.6946
"2017-01-13",67.41,102.134,186.36,10.33,353.85,55.7654
"2017-01-16",66.606,103.079,186.405,10.32,340.95,54.8238
"2017-01-17",63.378,102.84,186.936,10.3,341.84,55.2502
"2017-01-18",63.444,106.215,188.405,10.08,340.9,55.2813
"2017-01-19",65.271,105.605,190.986,10.04,347.77,55.7654
"2017-01-20",62.857,105.834,187.829,10.18,348.66,53.1873
"2017-01-23",61.39,105.881,190.138,10.21,338.78,53.0573
"2017-01-24",61.532,110.191,192.482,10.39,350.69,53.0648
"2017-01-25",65.886,114.928,192.19,10.53,376.48,53.1287
"2017-01-26",67.59,114.366,191.915,11.04,372.28,52.5426
"2017-01-27",65.602,117.131,192.482,11.15,382.6,53.7087
